Datetime,NSW,QLD,SA,VIC
2030-10-27 00:00:00,8372.470903447389,7463.815700160402,2035.8959342684348,5846.173513888765
2030-10-27 01:00:00,7941.801570740123,7075.25491116803,1876.1156124980853,5285.71714568316
2030-10-27 02:00:00,7454.19799711878,6786.021221277798,1711.0959675878853,4916.071677259824
2030-10-27 03:00:00,7252.0992661668115,6625.952141700962,1655.8279532983297,4663.8289813908705
2030-10-27 04:00:00,7169.595065782763,6514.1747261445,1647.7447226004301,4575.331868411346
2030-10-27 05:00:00,7149.113362646702,6409.0687249326,1621.2801291468145,4641.1850084199505
2030-10-27 06:00:00,6794.414759882981,5849.983343235608,1571.397061340216,4676.48795283649
2030-10-27 07:00:00,5570.592732111896,4710.172926825755,1368.8675976873042,4463.3676325653305
2030-10-27 08:00:00,4290.855727732265,4195.365555179111,1162.8808884284185,4356.31886088844
2030-10-27 09:00:00,3413.7736339061385,3419.685721258231,1388.9305195649756,4121.3893758576105
2030-10-27 10:00:00,2960.415638442837,2549.7223880284528,1357.9821689737216,3715.3738496987953
2030-10-27 11:00:00,2776.8043347934745,2286.3835635340947,1365.3221000327799,3184.96058868412
2030-10-27 12:00:00,3134.202946713456,2484.769479176329,1177.282935666284,2529.824404275495
2030-10-27 13:00:00,3769.576704811865,2779.810115245613,1419.0267123621238,2474.111428249435
2030-10-27 14:00:00,4520.855172157619,3237.6627074373887,1529.230205560341,2987.41526501285
2030-10-27 15:00:00,5287.901810919905,4052.796058804833,1193.6864996232357,3979.000014449165
2030-10-27 16:00:00,6600.701024581042,5356.219623120105,1383.0951832637948,4419.11738165291
2030-10-27 17:00:00,8195.258918186279,7151.586460113152,1644.5328887304427,4887.3572098766945
2030-10-27 18:00:00,9222.616524993584,8334.257893141337,1693.5933285521942,5643.42057714561
2030-10-27 19:00:00,9523.441942281981,8485.352057635188,1943.0368741141747,6180.21323324
2030-10-27 20:00:00,9351.03017976696,8235.142050663482,2002.4207964153748,6250.425684897191
2030-10-27 21:00:00,9104.554930446075,8143.597571286173,1959.0096629625705,6000.7012248571
2030-10-27 22:00:00,8920.4418480012,7977.741542715498,1877.2249477112769,5614.401455701611
