Datetime,NSW,QLD,SA,VIC
2030-01-01 00:00:00,0.3528163,0.5097847777777778,0.6247726666666666,0.3698705
2030-01-01 01:00:00,0.4032215,0.4743529444444445,0.7210681111111111,0.3937534285714286
2030-01-01 02:00:00,0.4541848,0.43243366666666666,0.825598888888889,0.4378546428571429
2030-01-01 03:00:00,0.49833265000000004,0.3863606111111111,0.8481443888888889,0.4703238571428572
2030-01-01 04:00:00,0.47865749999999996,0.38158927777777774,0.8347355555555556,0.49969657142857143
2030-01-01 05:00:00,0.41959075,0.3700111111111111,0.7857237777777778,0.5230532857142858
2030-01-01 06:00:00,0.3562531,0.3396581111111111,0.6887125,0.5372704285714285
2030-01-01 07:00:00,0.25411075000000005,0.31665366666666667,0.6056439444444444,0.4736863571428571
2030-01-01 08:00:00,0.2075304,0.28550394444444444,0.5166407222222222,0.3823
2030-01-01 09:00:00,0.20782485,0.27058855555555555,0.4042448888888889,0.4028278571428571
2030-01-01 10:00:00,0.23640685,0.23637077777777776,0.39945555555555556,0.49344171428571426
2030-01-01 11:00:00,0.29311445,0.1932955,0.41601455555555555,0.5533735714285715
2030-01-01 12:00:00,0.33610545000000003,0.18203372222222222,0.414863,0.6316474285714285
2030-01-01 13:00:00,0.29781495,0.1872356111111111,0.431014,0.7021881428571429
2030-01-01 14:00:00,0.22954625,0.22502027777777778,0.45352766666666666,0.7260231428571429
2030-01-01 15:00:00,0.27920714999999996,0.30506749999999994,0.49291955555555556,0.7602107857142857
2030-01-01 16:00:00,0.36461905,0.36817733333333336,0.5873033333333333,0.827816
2030-01-01 17:00:00,0.4184913,0.42117255555555555,0.6021402777777778,0.8610415
2030-01-01 18:00:00,0.43144765,0.5036884444444445,0.5540226111111111,0.8605668571428572
2030-01-01 19:00:00,0.40812455,0.5753647777777777,0.4975031666666667,0.8464467857142857
2030-01-01 20:00:00,0.39597479999999996,0.6042998333333334,0.5238412777777779,0.7902545714285714
2030-01-01 21:00:00,0.4053969500000001,0.6159255555555556,0.4821451666666667,0.6934717857142858
2030-01-01 22:00:00,0.43497125000000003,0.5985594999999999,0.4816135555555555,0.6248815
2030-01-01 23:00:00,0.49054844999999997,0.5839262777777778,0.5029000555555556,0.5997453571428571
2030-01-02 00:00:00,0.5308868,0.5681387222222223,0.5204862777777777,0.5882993571428572
2030-01-02 01:00:00,0.5559343999999999,0.5597887222222222,0.5319815555555556,0.5955779285714284
2030-01-02 02:00:00,0.5721651,0.5523125,0.5398778888888889,0.6145382857142858
2030-01-02 03:00:00,0.54603965,0.5647041111111112,0.5243438888888889,0.6080720714285714
2030-01-02 04:00:00,0.5244791,0.570471611111111,0.4896707777777778,0.5942010714285715
2030-01-02 05:00:00,0.5016852,0.6122086666666666,0.45866677777777776,0.5706454285714286
2030-01-02 06:00:00,0.48737265,0.6401256111111111,0.428584,0.49402207142857146
2030-01-02 07:00:00,0.47321995000000006,0.6431796666666667,0.35728472222222224,0.3926702142857143
2030-01-02 08:00:00,0.3975248,0.555205611111111,0.2796616111111111,0.37184671428571425
2030-01-02 09:00:00,0.3803963,0.5508352777777777,0.20706794444444443,0.33255621428571425
2030-01-02 10:00:00,0.32080695,0.5346577222222222,0.11526827777777776,0.2942686428571428
2030-01-02 11:00:00,0.248898,0.5308259999999999,0.08229694444444444,0.2619462142857143
2030-01-02 12:00:00,0.22511930000000002,0.5463782777777778,0.0892553888888889,0.24101914285714288
2030-01-02 13:00:00,0.20905654999999998,0.5875353333333333,0.11924077777777778,0.24221885714285715
2030-01-02 14:00:00,0.2082217,0.6294101666666667,0.1672005,0.25711214285714284
2030-01-02 15:00:00,0.28658320000000004,0.6824937222222222,0.22367994444444445,0.28953664285714287
2030-01-02 16:00:00,0.41628005,0.7302905,0.28922905555555556,0.33897728571428576
2030-01-02 17:00:00,0.524806,0.7725093333333333,0.35327627777777776,0.41022842857142855
2030-01-02 18:00:00,0.5640393,0.811585611111111,0.4038448333333333,0.4707227857142857
2030-01-02 19:00:00,0.5754494,0.7955427777777777,0.4410408888888889,0.5196912142857143
2030-01-02 20:00:00,0.6246047,0.7898351666666666,0.46208122222222225,0.5140827857142858
2030-01-02 21:00:00,0.67011595,0.8005640555555555,0.4759781111111111,0.5551809285714285
2030-01-02 22:00:00,0.6552863,0.7757633333333334,0.4746642777777778,0.5784754999999999
2030-01-02 23:00:00,0.6181486999999999,0.7123980555555556,0.4536356666666667,0.5550783571428571
2030-01-03 00:00:00,0.58514965,0.6341449444444445,0.4330207222222222,0.5145369285714286
2030-01-03 01:00:00,0.55766655,0.5475292777777778,0.4094798333333333,0.4617009285714285
2030-01-03 02:00:00,0.538914,0.4503891666666667,0.3868641111111111,0.39807264285714283
2030-01-03 03:00:00,0.5619762500000001,0.3951943888888889,0.37519983333333334,0.3678824285714286
2030-01-03 04:00:00,0.5238825,0.3580309444444445,0.38708583333333335,0.3721747857142857
2030-01-03 05:00:00,0.45022125,0.3136768888888889,0.4332479444444445,0.39647442857142856
2030-01-03 06:00:00,0.42062915,0.2666639444444444,0.47707900000000003,0.38959421428571434
2030-01-03 07:00:00,0.39600709999999995,0.25164455555555554,0.4874736666666667,0.369579
2030-01-03 08:00:00,0.380861,0.22708483333333332,0.45474761111111106,0.33652221428571427
2030-01-03 09:00:00,0.44565005,0.182191,0.4329296111111111,0.3082269285714285
2030-01-03 10:00:00,0.5116761999999999,0.14045872222222222,0.4461340555555556,0.30395285714285714
2030-01-03 11:00:00,0.5081144,0.10766083333333334,0.3637841666666667,0.3192857142857143
